P1,Hybrid,P2,HyDe_pvalue,D,D_z,D_pvalue,Dp,Dp_z,Dp_pvalue,D3,D3_z,D3_pvalue,proposed_gamma,isDtestTopology
pterygoplichthys_multiradiatus47289,baryancistrus_beggini39227,hypostomus_melanephelis54012,0.0,0.09906462585034014,13.33360322717994,1.4759320108235085e-40,0.0578307272275999,10.776826305774266,4.429040859814638e-27,-0.07910386604502818,-53.423946689462944,0.0,0.7260968619093113,3
pterygoplichthys_multiradiatus47289,hypostomus_melanephelis54012,baryancistrus_beggini39227,1.0,0.09838922630050172,14.122810440361809,2.7480920246364124e-45,0.057480485020517724,11.073273390464612,1.69108369037263e-28,-0.07877034102789185,-52.25324207477068,0.0,0.616229027630512,2
baryancistrus_beggini39227,pterygoplichthys_multiradiatus47289,hypostomus_melanephelis54012,1.0,-0.09929682505859791,-12.83037444640302,1.1082724579906342e-37,-0.05794938755207362,-12.145460926020451,6.063989198342047e-34,0.07922641442464684,51.10386043180435,0.0,2.536273701566364,3
pterygoplichthys_multiradiatus47289,baryancistrus_beggini39227,hypancistrus_sp61759,7.102602291131355e-5,0.060373806642463355,8.6493381826056,5.1798948445923215e-18,0.040467463798594006,7.69250702868288,1.442795524316835e-14,-0.12331444372375652,-82.79689518834691,0.0,0.7320918852793258,1
pterygoplichthys_multiradiatus47289,hypancistrus_sp61759,baryancistrus_beggini39227,0.9999999999762137,-0.060141983301335,-8.629631115661615,6.155015748716388e-18,-0.0403112374682029,-7.802961526099484,6.047099029292678e-15,0.12295451644470919,87.29475702189949,0.0,0.6119759118282013,1
baryancistrus_beggini39227,pterygoplichthys_multiradiatus47289,hypancistrus_sp61759,0.9921255396958739,-0.06048767344739324,-8.619795479234163,6.707380459251815e-18,-0.04054420130632393,-8.03533654067976,9.332239682072133e-16,0.12349496058853318,87.52180881130172,0.0,2.3649584487534625,2
pterygoplichthys_multiradiatus47289,baryancistrus_beggini39227,panaqolus_gnomus57729,0.0,0.5176657403731639,85.15715236563287,0.0,0.3910631279052332,62.73162773816591,0.0,-0.2214999978289848,-156.2519483657847,0.0,0.8624985789435609,1
pterygoplichthys_multiradiatus47289,panaqolus_gnomus57729,baryancistrus_beggini39227,1.0,-0.5082829857727539,-86.00507321212672,0.0,-0.3830646641941762,-77.33584550982351,0.0,0.21868275075662097,144.90789975227244,0.0,0.5433076504920104,1
baryancistrus_beggini39227,pterygoplichthys_multiradiatus47289,panaqolus_gnomus57729,1.0,-0.5197807673143996,-83.33080913434209,0.0,-0.3928894245254595,-90.07397433154185,0.0,0.22214021176117102,153.80781474201675,0.0,1.2340466703608906,2
pterygoplichthys_multiradiatus47289,baryancistrus_beggini39227,panaqolus_sp57507,0.0,0.5525320497077459,93.79045315795838,0.0,0.4233562906928606,72.0392483803989,0.0,-0.24223778913006427,-165.33472920679512,0.0,0.8716051295959087,1
pterygoplichthys_multiradiatus47289,panaqolus_sp57507,baryancistrus_beggini39227,1.0,-0.5395241749808135,-92.4249160877375,0.0,-0.4119392052737594,-88.93408006425801,0.0,0.23817052997916174,159.75328260398575,0.0,0.5397552783109404,1
baryancistrus_beggini39227,pterygoplichthys_multiradiatus47289,panaqolus_sp57507,1.0,-0.5537832914882095,-95.15287570695114,0.0,-0.42445853143159007,-92.18196574240233,0.0,0.2426279736502309,163.23098341002904,0.0,1.208834835213309,2
pterygoplichthys_multiradiatus47289,baryancistrus_beggini39227,hypostomus_cf_gymnorhynchus80910,0.019907365736562266,0.013604138723893466,1.9765495181346362,0.04809257319078033,0.008322588207713047,1.711930585994853,0.0869094612887188,-0.08916848665636819,-60.816187200217335,0.0,0.9121692099671624,3
pterygoplichthys_multiradiatus47289,hypostomus_cf_gymnorhynchus80910,baryancistrus_beggini39227,1.0,0.013657785899778783,2.03109638961671,0.04224521764053054,0.008352941176470589,1.6751909242147283,0.09389677768767368,-0.0894188384461049,-61.96094186128987,0.0,0.5252894915405065,2
baryancistrus_beggini39227,pterygoplichthys_multiradiatus47289,hypostomus_cf_gymnorhynchus80910,0.9685759296675145,-0.013640730067243036,-1.9756103624468002,0.04819892409629729,-0.008343370839331355,-1.5924735081617718,0.11127835100740449,0.08934171621318703,64.53162570905438,0.0,1.1192530619738257,3
pterygoplichthys_multiradiatus47289,baryancistrus_beggini39227,hypostomus_sp55539,0.0,0.17211233744945909,24.525485949449767,7.900507591535191e-133,0.10034723328342518,19.324985014377734,3.310799292155637e-83,-0.0713428507432775,-43.8872509565316,0.0,0.6363590457571976,3
pterygoplichthys_multiradiatus47289,hypostomus_sp55539,baryancistrus_beggini39227,1.0,0.16992124285251914,23.391691906768227,5.192314496576575e-121,0.09922822491730982,18.980099187885507,2.4912524775089825e-80,-0.07071429406059757,-46.72944756891785,0.0,0.7000055547179393,2
baryancistrus_beggini39227,pterygoplichthys_multiradiatus47289,hypostomus_sp55539,1.0,-0.17039922103213243,-23.801065609712328,3.255986522457466e-125,-0.09947263713013547,-21.67559206916311,3.487232672067546e-104,0.0708520557375437,47.39195632016426,0.0,-2.9994446207553165,3
pterygoplichthys_multiradiatus47289,baryancistrus_beggini39227,peckoltia_compta61756,1.2136514015992361e-11,0.5560361777428234,96.9688818441979,0.0,0.443590447433434,74.9286128791769,0.0,-0.2507705066975236,-180.23510223032142,0.0,0.9463362350665308,1
pterygoplichthys_multiradiatus47289,peckoltia_compta61756,baryancistrus_beggini39227,1.0,-0.5419181757209927,-99.50399927704413,0.0,-0.4301794949802251,-92.06220399254005,0.0,0.24618019337129923,166.61568950395898,0.0,0.5145904053585338,1
baryancistrus_beggini39227,pterygoplichthys_multiradiatus47289,peckoltia_compta61756,0.9999999998704652,-0.5579778051787916,-99.61775238315235,0.0,-0.4454287739192062,-93.57249204821025,0.0,0.251379917921622,177.259669226615,0.0,1.0639609155434246,2
pterygoplichthys_multiradiatus47289,hypostomus_strigaticeps61230,scobinancistrus_aureatus61467,0.0,0.3171861086375779,54.30798039546897,0.0,0.24479753690518735,47.15172056687002,0.0,0.03370334181822757,23.647799303040326,1.2434860972075074e-123,0.11180862078360854,2
pterygoplichthys_multiradiatus47289,scobinancistrus_aureatus61467,hypostomus_strigaticeps61230,1.0,0.3151858407079646,58.2727495610857,0.0,0.24301310043668123,44.751495085024814,0.0,0.033505648893150455,23.582544006823664,5.822252901518708e-123,-0.16824100495260585,3
hypostomus_strigaticeps61230,pterygoplichthys_multiradiatus47289,scobinancistrus_aureatus61467,1.0,-0.31420707177641327,-55.12821107661196,0.0,-0.24214075927336018,-52.22270606204166,0.0,-0.03340760015629286,-21.82598898738374,1.3146310686956817e-105,0.4664152475234559,1
pterygoplichthys_multiradiatus47289,hypostomus_strigaticeps61230,pterygoplichthys_anisitsi26686,1.0,0.20725325544602652,32.97931702224534,1.607993652061009e-238,0.1319882194895112,25.454740116571518,6.255995805809201e-143,-0.06836594837432422,-47.88757534138509,0.0,1.2379129806824336,2
pterygoplichthys_multiradiatus47289,pterygoplichthys_anisitsi26686,hypostomus_strigaticeps61230,0.0,0.20968602503591216,34.64869222047476,4.6742119943398266e-263,0.13346743645340786,27.199684875577738,6.550868358772259e-163,-0.06896670916995683,-48.03001569707483,0.0,0.45616509440238434,3
hypostomus_strigaticeps61230,pterygoplichthys_multiradiatus47289,pterygoplichthys_anisitsi26686,0.9999999186684252,-0.2077927359986985,-31.77572716242902,1.4013067455359744e-221,-0.13231637832798093,-31.515965110515435,5.250020503037942e-218,0.06849921228003922,53.21300906662149,0.0,0.8611731490455522,1
pterygoplichthys_multiradiatus47289,hypostomus_strigaticeps61230,panaqolus_sp61753,0.00015608265829203383,-0.4803586283390332,-80.84935020587002,0.0,-0.38653774637411675,-74.30216540788761,0.0,0.1257796047712014,86.27923452704819,0.0,0.9667645226294252,2
pterygoplichthys_multiradiatus47289,panaqolus_sp61753,hypostomus_strigaticeps61230,1.0,-0.4664991248934165,-79.28209015743681,0.0,-0.37315575977312704,-71.2607007751687,0.0,0.12320663912243851,80.42719735939696,0.0,0.5087448270972963,3
hypostomus_strigaticeps61230,pterygoplichthys_multiradiatus47289,panaqolus_sp61753,0.9997401703041849,0.47892190739460955,81.21768282016436,0.0,0.3851426454242312,67.87610751269857,0.0,-0.12550592591248164,-87.06985199449001,0.0,1.0369162666001621,1
pterygoplichthys_multiradiatus47289,hypostomus_strigaticeps61230,spectracanthicus_immaculatus43225,0.0,-0.025874441300692993,-3.95300030413284,7.71773389745283e-5,-0.019721215151893987,-3.7260166707195186,0.00019452954411688887,0.06119046114520886,43.1150522871293,0.0,0.5344116584531282,2
pterygoplichthys_multiradiatus47289,spectracanthicus_immaculatus43225,hypostomus_strigaticeps61230,0.9999901454269378,-0.025450732061468962,-4.027864080333476,5.62858654552187e-5,-0.019352859990798957,-3.6992566978457035,0.00021623181622758568,0.06039250399847103,43.91849038126481,0.0,0.885909604519774,3
hypostomus_strigaticeps61230,pterygoplichthys_multiradiatus47289,spectracanthicus_immaculatus43225,0.99990865543926,0.025768775268509823,3.8641941250278045,0.00011145655794057945,0.019629191812356124,3.556554615339063,0.00037575039243935846,-0.06099394530456337,-42.511661497829685,0.0,-0.17346114861962927,1
pterygoplichthys_multiradiatus47289,hypostomus_strigaticeps61230,hypostomus_faveolus27640,0.0,-0.023048863590812523,-3.448541004947173,0.0005636238849444203,-0.017440626042646123,-3.293484707885597,0.0009895372422906756,0.05195881313592884,35.46289190606175,1.8357949785949998e-275,0.5323176297128415,2
pterygoplichthys_multiradiatus47289,hypostomus_faveolus27640,hypostomus_strigaticeps61230,0.9999418187875165,-0.022948207171314742,-3.7102617074861697,0.00020704510180280557,-0.017349920178318625,-3.3176496501188595,0.0009077827170292675,0.05170156010023442,36.48108936016849,2.2121972396847612e-291,0.8917246894994355,3
hypostomus_strigaticeps61230,pterygoplichthys_multiradiatus47289,hypostomus_faveolus27640,0.9996547929817086,0.023010124454760094,3.864654683229592,0.00011124647229202526,0.01740736255751998,3.169583623488503,0.0015265752344528138,-0.051887997858281514,-34.635707648929966,7.332004268224156e-263,-0.1603665122112671,1
pterygoplichthys_multiradiatus47289,hypostomus_strigaticeps61230,hypostomus_sp50059,6.62246235627606e-9,0.046875,7.008805984009961,2.403604822857532e-12,0.03242686797632324,6.684891619401717,2.3109560900891888e-11,-0.0034646538302359037,-2.4235273319855093,0.015370596579249565,0.2848502099195901,2
pterygoplichthys_multiradiatus47289,hypostomus_sp50059,hypostomus_strigaticeps61230,1.0,0.0465775950668037,7.775303679845111,7.526662310058113e-15,0.03221495592834803,6.328641992965427,2.47328198697844e-10,-0.0034522213739409295,-2.524200115965127,0.011596189591697682,-1.9584148727984345,3
hypostomus_strigaticeps61230,pterygoplichthys_multiradiatus47289,hypostomus_sp50059,1.0,-0.04689826302729529,-7.557645359408721,4.104312437434618e-14,-0.03244449530785077,-6.407684142382587,1.4774659143195037e-10,0.0034680394240570343,2.519994062554246,0.011735681387784951,0.3756600608809095,1
pterygoplichthys_multiradiatus47289,hypostomus_strigaticeps61230,hypostomus_cfhemicochliodon64160,4.713416990043129e-8,-0.20807678377399494,-31.54054922815871,2.416594725228705e-218,-0.15230142161248633,-31.398934484088475,2.0922910417679892e-216,0.046233609741402545,32.93783163954944,6.318884556859215e-238,0.888850115263414,2
pterygoplichthys_multiradiatus47289,hypostomus_cfhemicochliodon64160,hypostomus_strigaticeps61230,1.0,-0.20523354469947308,-32.229251182384125,6.872026813185241e-228,-0.1500195848021935,-28.843005585842697,6.201114790427631e-183,0.0457917123850987,31.865691388484503,7.980716760140224e-223,0.5333472928127716,3
hypostomus_strigaticeps61230,pterygoplichthys_multiradiatus47289,hypostomus_cfhemicochliodon64160,0.9999986741308504,0.20986301369863014,31.70949146869964,1.149579674772572e-220,0.15373808329152033,26.09100568880245,4.611851449531018e-150,-0.046512787078740174,-32.32689639176651,2.9306538588766228e-229,1.1667539225485064,1
pterygoplichthys_multiradiatus47289,hypostomus_strigaticeps61230,peckoltia_snethlageae57059,0.0,-0.06231529173351347,-9.643523072977267,5.235945250349964e-22,-0.04410841825299584,-9.002465216351116,2.2070512539430643e-19,0.01947339226493255,14.267863195394508,3.4705039326463903e-46,0.6786643669813605,2
pterygoplichthys_multiradiatus47289,peckoltia_snethlageae57059,hypostomus_strigaticeps61230,1.0,-0.06197809575762662,-9.859948491392641,6.208123067033164e-23,-0.04385261720257712,-8.658562697002573,4.777498422725951e-18,0.0193844744066197,13.790448728364767,2.909445376720854e-43,0.6550857977364002,3
hypostomus_strigaticeps61230,pterygoplichthys_multiradiatus47289,peckoltia_snethlageae57059,0.9999999717606121,0.06255827752818513,9.629212479572523,6.018898122238811e-22,0.0442897437436236,8.490810590436485,2.0520077341368263e-17,-0.019529169477683486,-14.243520871331418,4.91851979359115e-46,9.927700714585963,1
pterygoplichthys_multiradiatus47289,hypostomus_strigaticeps61230,peckoltia_braueri69540,0.0,-0.4031517334533994,-63.64213234237436,0.0,-0.3271226070436943,-62.201276607242654,0.0,0.1271944210721467,85.72702876284754,0.0,0.8766767451031945,2
pterygoplichthys_multiradiatus47289,peckoltia_braueri69540,hypostomus_strigaticeps61230,1.0,-0.3901790771643937,-62.459869128003355,0.0,-0.3143870242943407,-62.12761839545891,0.0,0.12418989723779326,88.20153036134357,0.0,0.5378285176021239,3
hypostomus_strigaticeps61230,pterygoplichthys_multiradiatus47289,peckoltia_braueri69540,1.0,0.4014886557259439,63.75594543275635,0.0,0.32548164303889493,55.53780719739381,0.0,-0.12680873881852084,-85.15649767997864,0.0,1.1957418040996195,1
pterygoplichthys_multiradiatus47289,hypostomus_strigaticeps61230,hypostomus_melanephelis54012,0.0,0.1247012817727569,16.716408352847978,9.954029864706515e-63,0.07195687601855334,13.34079189598857,1.3402817706678032e-40,-0.080304746216411,-55.92517016207692,0.0,0.7031213387092865,3
pterygoplichthys_multiradiatus47289,hypostomus_melanephelis54012,hypostomus_strigaticeps61230,1.0,0.12242178756062463,16.910250121159947,3.780998350181456e-64,0.0708185601973177,13.165913822913462,1.3785946842893497e-39,-0.07930445315314717,-55.333760742974384,0.0,0.6338057918657499,2
hypostomus_strigaticeps61230,pterygoplichthys_multiradiatus47289,hypostomus_melanephelis54012,1.0,-0.1239277043431346,-16.905684019524077,4.085563995584105e-64,-0.07157324027046397,-14.102347980686696,3.673411087191653e-45,0.07995079950799508,52.386945042798565,0.0,3.714591799039527,3
pterygoplichthys_multiradiatus47289,hypostomus_strigaticeps61230,hypancistrus_sp61759,0.004818777251984541,-0.060957603881037756,-9.771455405692013,1.4929181160022395e-22,-0.04190592193028247,-8.562562824422676,1.1038585527129861e-17,0.028432547478069958,20.270047122725895,2.364303436476611e-91,0.8359726863286358,2
pterygoplichthys_multiradiatus47289,hypancistrus_sp61759,hypostomus_strigaticeps61230,1.0,-0.06019983347210658,-9.452140236177923,3.3197225808580307e-21,-0.04136747246459734,-7.967441653670661,1.6199289978061345e-15,0.028148171316976285,21.223576295437642,5.785194882340932e-100,0.554388669428654,3
hypostomus_strigaticeps61230,pterygoplichthys_multiradiatus47289,hypancistrus_sp61759,0.981393208217993,0.06110711718188354,9.654959055345865,4.683463317213075e-22,0.04201192033725832,8.376823876492585,5.4375122658113516e-17,-0.028484849683622547,-20.095852232640972,8.02253164439045e-90,1.3229405034324944,1
pterygoplichthys_multiradiatus47289,hypostomus_strigaticeps61230,panaqolus_gnomus57729,0.0,-0.4409737760673051,-72.20060693188928,0.0,-0.35724903019976073,-72.46392322510992,0.0,0.12379603342434553,89.27588253677094,0.0,0.9150753160324957,2
pterygoplichthys_multiradiatus47289,panaqolus_gnomus57729,hypostomus_strigaticeps61230,1.0,-0.4294804741980474,-73.76791146716775,0.0,-0.34598504266001895,-68.64376114291905,0.0,0.12145366970666036,83.781817719255,0.0,0.5243305699356816,3
hypostomus_strigaticeps61230,pterygoplichthys_multiradiatus47289,panaqolus_gnomus57729,1.0,0.44006788138620934,72.83870519670661,0.0,0.3563447003941706,57.84538926238519,0.0,-0.1236092304106914,-90.68484562698123,0.0,1.1139583024239983,1
pterygoplichthys_multiradiatus47289,hypostomus_strigaticeps61230,panaqolus_sp57507,3.494807598869443e-8,-0.5209440082741761,-86.5574996263443,0.0,-0.42873171864118237,-89.86417443209211,0.0,0.1399767288586563,97.40308622654244,0.0,0.9570996916540337,2
pterygoplichthys_multiradiatus47289,panaqolus_sp57507,hypostomus_strigaticeps61230,1.0,-0.5039796243234639,-87.65842014479519,0.0,-0.4116270430906389,-85.1431474555165,0.0,0.1367863205728121,100.02870086891701,0.0,0.5114627076238029,3
hypostomus_strigaticeps61230,pterygoplichthys_multiradiatus47289,panaqolus_sp57507,0.9999998740051059,0.5215324516402315,85.60179910350433,0.0,0.42932971716388996,72.33047535042296,0.0,-0.14008440364731245,-103.9237606445218,0.0,1.0492371788043413,1
pterygoplichthys_multiradiatus47289,hypostomus_strigaticeps61230,hypostomus_cf_gymnorhynchus80910,0.0,0.0716594559649908,9.853952849682429,6.590002284704497e-23,0.04377411221483034,8.608743178057747,7.386592601386997e-18,-0.08570802855766282,-57.32829106938593,0.0,0.7069769806668107,3
pterygoplichthys_multiradiatus47289,hypostomus_cf_gymnorhynchus80910,hypostomus_strigaticeps61230,1.0,0.07114292767217971,9.853282749569827,6.634101745591307e-23,0.04348482105136098,8.473777242257338,2.3756150556814746e-17,-0.0852776349390345,-55.6732674537677,0.0,0.6307052059827413,2
hypostomus_strigaticeps61230,pterygoplichthys_multiradiatus47289,hypostomus_cf_gymnorhynchus80910,0.9999999999846961,-0.07191695363577381,-10.090703574029186,6.073263950765306e-24,-0.04391819816524946,-8.681266875011087,3.9138458898382376e-18,0.08592480701168907,56.38283618058535,0.0,3.423060752575152,3
pterygoplichthys_multiradiatus47289,hypostomus_strigaticeps61230,hypostomus_sp55539,0.0,0.17687437126457187,23.342698383364283,1.6348069927641136e-120,0.10013064888948443,19.07893490691847,3.778810034842725e-81,-0.07839675175672488,-48.662660047189796,0.0,0.6673134297218919,3
pterygoplichthys_multiradiatus47289,hypostomus_sp55539,hypostomus_strigaticeps61230,1.0,0.17221518258265175,22.741860913381252,1.7274714829120002e-114,0.09788836143394991,18.202504433421147,4.930137243613257e-74,-0.07703655138501884,-51.50840225240396,0.0,0.6660211560886223,2
hypostomus_strigaticeps61230,pterygoplichthys_multiradiatus47289,hypostomus_sp55539,1.0,-0.17623482258634918,-22.54916275021587,1.3684977847398192e-112,-0.09982972187906915,-20.22482924336817,5.919501067406292e-91,0.07819444510464746,49.56167683486032,0.0,172.46236559139612,3
pterygoplichthys_multiradiatus47289,hypostomus_strigaticeps61230,peckoltia_compta61756,0.9207349809520962,-0.5616801629019273,-97.71674359748978,0.0,-0.45825445272959087,-96.15551538302387,0.0,0.13974678319145448,95.64273749936508,0.0,1.0118681555807305,2
pterygoplichthys_multiradiatus47289,peckoltia_compta61756,hypostomus_strigaticeps61230,1.0,-0.5424651269151612,-92.40923663580482,0.0,-0.43921496019255696,-94.10338104114012,0.0,0.13644257155218908,101.24094038970019,0.0,0.4970848571580007,3
hypostomus_strigaticeps61230,pterygoplichthys_multiradiatus47289,peckoltia_compta61756,0.07702002896354776,0.5612549093834288,96.20924783833749,0.0,0.4578299301347126,74.74175092528897,0.0,-0.13967382071464976,-99.11686238513576,0.0,0.9885398760222952,1
pterygoplichthys_multiradiatus47289,scobinancistrus_aureatus61467,pterygoplichthys_anisitsi26686,1.0,0.16395144185206914,25.34614411696214,9.910589732637062e-142,0.09783486831475198,19.781973275428953,4.2570142431393135e-87,-0.08215349966374987,-58.52338988322902,0.0,0.7331525793539382,2
pterygoplichthys_multiradiatus47289,pterygoplichthys_anisitsi26686,scobinancistrus_aureatus61467,0.0,0.16742707037190654,25.71589445957196,7.76326157739913e-146,0.09968719130721107,20.104360436832167,6.7586083801678565e-90,-0.08336351792965022,-59.3991457351897,0.0,0.6112366914557809,3
scobinancistrus_aureatus61467,pterygoplichthys_multiradiatus47289,pterygoplichthys_anisitsi26686,1.0,-0.16555023923444975,-24.850941202913365,2.525991309910948e-136,-0.09868796349115802,-23.278578677196837,7.307759110423738e-120,0.08271285784062615,58.46891889242947,0.0,2.337864468127891,1
pterygoplichthys_multiradiatus47289,scobinancistrus_aureatus61467,panaqolus_sp61753,0.0,0.5306088407005838,84.53633989896922,0.0,0.3787505953325925,58.77436870118824,0.0,-0.19479105430140609,-133.80486467361808,0.0,0.7614129919865962,1
pterygoplichthys_multiradiatus47289,panaqolus_sp61753,scobinancistrus_aureatus61467,1.0,-0.5172339041838283,-81.93151605005752,0.0,-0.368536896165579,-81.08437013585849,0.0,0.19151577579013893,129.3917631990982,0.0,0.5928904247883824,1
scobinancistrus_aureatus61467,pterygoplichthys_multiradiatus47289,panaqolus_sp61753,1.0,-0.5298428737993448,-83.93984044014178,0.0,-0.3781652466811968,-80.67850681520875,0.0,0.19461209900976523,128.4574329709166,0.0,1.839388782652936,2
pterygoplichthys_multiradiatus47289,scobinancistrus_aureatus61467,spectracanthicus_immaculatus43225,0.0,0.18558227395721652,28.086944751510664,1.4142912129512285e-173,0.11921550621494867,21.727752881179082,1.1215797616066446e-104,-0.08265588590850956,-54.654219960047804,0.0,0.5538797002504261,1
pterygoplichthys_multiradiatus47289,spectracanthicus_immaculatus43225,scobinancistrus_aureatus61467,0.9999998624240085,-0.1833913526058221,-25.045838707062146,1.9379634842663857e-138,-0.1178587640230854,-24.714678484062567,7.437256789064154e-135,0.08198473348770728,55.182037131388114,0.0,0.8371326598163659,1
scobinancistrus_aureatus61467,pterygoplichthys_multiradiatus47289,spectracanthicus_immaculatus43225,0.9999837920183254,-0.1850381679389313,-25.211808235740676,2.9730990321854635e-140,-0.1188818048062776,-24.90042068876831,7.362503905130781e-137,0.08247361853793489,53.429055999653066,0.0,-0.31847474321091884,2
pterygoplichthys_multiradiatus47289,scobinancistrus_aureatus61467,hypostomus_faveolus27640,0.0,0.09323679101736712,13.186571418991454,1.048462607516275e-39,0.05695330277875709,10.683784644636761,1.2122642746385187e-26,-0.028816916981479774,-18.748514787777086,1.9907332720647597e-78,0.6632801676672232,3
pterygoplichthys_multiradiatus47289,hypostomus_faveolus27640,scobinancistrus_aureatus61467,1.0,0.09340197520487498,12.643476579477998,1.2155783335808619e-36,0.05704934864916897,10.690218429780664,1.1310429018763533e-26,-0.028841099604385877,-19.553809365957456,3.828383154495809e-85,0.6700879239188947,2
scobinancistrus_aureatus61467,pterygoplichthys_multiradiatus47289,hypostomus_faveolus27640,0.9999999999985697,-0.09296245947924292,-13.408795301803924,5.370410284202219e-41,-0.05680329701926456,-11.557732341621312,6.74669337393991e-31,0.02874330475623683,19.041708873288943,7.697470713494031e-81,-32.143356643356604,3
pterygoplichthys_multiradiatus47289,scobinancistrus_aureatus61467,hypostomus_sp50059,1.0,0.005591961555264308,0.8673956427435106,0.3857252684428131,0.003797656134104732,0.6878832848299271,0.49152628341965515,-0.04102511108814715,-27.79122014114744,5.538397830995959e-170,1.291085160922814,3
pterygoplichthys_multiradiatus47289,hypostomus_sp50059,scobinancistrus_aureatus61467,2.340894528851667e-5,0.005603221852565225,0.8308374250980736,0.40606547731062703,0.0038055596848520887,0.7212352307335681,0.47076479917182884,-0.04109128233437125,-29.337745392369676,3.4250136558773023e-189,0.44934575733544807,2
scobinancistrus_aureatus61467,pterygoplichthys_multiradiatus47289,hypostomus_sp50059,0.8206487186486776,-0.005559203326767345,-0.8335110301963544,0.4045565796337118,-0.0037756042453250885,-0.7115165220491526,0.4767642161344861,0.04109399999137496,27.684465583187713,1.0741342496739428e-168,0.8446100045613502,3
pterygoplichthys_multiradiatus47289,scobinancistrus_aureatus61467,hypostomus_cfhemicochliodon64160,0.41427901654522636,0.0016845774034272437,0.2163870335998441,0.8286860725483995,0.0009738406259444575,0.1868456875513821,0.8517816241682705,-0.04586588434880005,-29.829198498564256,1.6341973837473701e-195,0.9929205476026755,3
pterygoplichthys_multiradiatus47289,hypostomus_cfhemicochliodon64160,scobinancistrus_aureatus61467,1.0,0.0016723372354535493,0.21595276792598642,0.8290245645372394,0.0009676988788040576,0.18233156089608926,0.8553225317859654,-0.045650024254636365,-29.31566758714583,6.549088335732651e-189,0.5017888593158896,2
scobinancistrus_aureatus61467,pterygoplichthys_multiradiatus47289,hypostomus_cfhemicochliodon64160,0.5854649822418345,-0.0016399203467260162,-0.2037218476422058,0.8385708682686713,-0.000946969696969697,-0.18080568680555734,0.8565200992557729,0.04611209656332375,30.40185826337192,5.19089867836177e-203,1.0072330709415767,3
pterygoplichthys_multiradiatus47289,scobinancistrus_aureatus61467,peckoltia_snethlageae57059,0.0,0.0748768472906404,10.377125386342568,3.151209605644456e-25,0.04798282719868679,9.238581349997602,2.497869229792866e-20,-0.06373561136162244,-42.08499169018909,0.0,0.43328106066006133,1
pterygoplichthys_multiradiatus47289,peckoltia_snethlageae57059,scobinancistrus_aureatus61467,1.0,-0.07499506611407145,-10.447972032303918,1.4969179929280055e-25,-0.04805564337654126,-9.493916353556493,2.225136102130516e-21,0.06380775079972731,42.56482987431726,0.0,1.4450255556876264,1
scobinancistrus_aureatus61467,pterygoplichthys_multiradiatus47289,peckoltia_snethlageae57059,0.9997557884796789,-0.07518796992481203,-10.635555523567902,2.036116961558202e-26,-0.048174442190669374,-9.309265080381147,1.2871989516259914e-20,0.06392396196346951,42.756884538444666,0.0,0.1905828455077628,2
pterygoplichthys_multiradiatus47289,scobinancistrus_aureatus61467,peckoltia_braueri69540,0.0,0.5183074753173483,84.0572314608461,0.0,0.3581676413255361,57.81247956692541,0.0,-0.18506943810792562,-121.70373076321522,0.0,0.7153667961183948,1
pterygoplichthys_multiradiatus47289,peckoltia_braueri69540,scobinancistrus_aureatus61467,1.0,-0.5022139616246651,-77.1692956099166,0.0,-0.34666616354099844,-73.32648801456457,0.0,0.18131736741065543,126.98837833694608,0.0,0.6241746389642594,1
scobinancistrus_aureatus61467,pterygoplichthys_multiradiatus47289,peckoltia_braueri69540,1.0,-0.5173151641421251,-82.11593927546735,0.0,-0.35745690829150617,-76.61083174503729,0.0,0.18483837748676307,128.53025465142687,0.0,2.948202924619433,2
pterygoplichthys_multiradiatus47289,scobinancistrus_aureatus61467,hypostomus_melanephelis54012,0.7521619783882905,-0.0051596076430231895,-0.6966072871212897,0.48604859418879554,-0.0029668753260302556,-0.5862680788822242,0.5576953786186414,-0.04534025541767664,-30.54132667436623,7.371972004181005e-205,1.022430937533516,3
pterygoplichthys_multiradiatus47289,hypostomus_melanephelis54012,scobinancistrus_aureatus61467,1.0,-0.005165057264765327,-0.6942417429767042,0.4875306185675591,-0.002973977695167286,-0.5473422186840404,0.5841436439862567,-0.04505399199219891,-31.406636700976303,1.6423757398868225e-216,0.49457480396661874,2
scobinancistrus_aureatus61467,pterygoplichthys_multiradiatus47289,hypostomus_melanephelis54012,0.2432719899523803,0.0051531796817486835,0.6620579036399216,0.5079341131280651,0.0029636866959778536,0.5720913261208806,0.5672601051503121,0.04530337809749309,31.55366912557169,1.5968764839276612e-218,0.9789833330940726,3
pterygoplichthys_multiradiatus47289,scobinancistrus_aureatus61467,hypancistrus_sp61759,7.512764721573362e-5,0.026032959159302604,3.586173563519252,0.0003355656609312857,0.017192971387110005,3.3190163460302253,0.0009033514132578782,-0.08362644430152359,-57.21737018946536,0.0,0.489470432975796,1
pterygoplichthys_multiradiatus47289,hypancistrus_sp61759,scobinancistrus_aureatus61467,1.0,-0.025857569862883713,-3.960686736901956,7.473452295499454e-5,-0.017078750274200118,-3.1835016316756772,0.0014550529323781695,0.08320663411103486,57.953653099110205,0.0,1.0449586380529912,1
